date,open,high,low,close,Volume USD
857,56772.29,57051.81,56471.55,57033.67,3605124.1639710674
857,57459.53,57504.43,56648.08,56772.29,5148303.388759983
857,57480.53,57722.45,57016.77,57459.53,6877222.840300854
857,58035.0,58143.59,57424.56,57480.53,4550674.113609416
857,58481.55,58637.74,58016.82,58035.0,2359346.4568645083
857,58677.68,59105.91,58441.36,58481.55,3933220.7215544265
857,58627.59,58900.0,58357.84,58677.68,4650993.985217874
857,57708.91,58778.92,57706.38,58627.59,5681237.013586013
857,57146.47,57970.37,57121.18,57708.91,2796707.235873242
857,57191.46,57416.51,57080.33,57146.47,874304.4907552751
857,57035.49,57284.82,56831.42,57191.46,1121109.0389839318
857,57174.93,57217.32,56913.76,57035.49,527108.0613990707
857,56950.19,57206.91,56772.27,57174.93,555994.6245520862
857,57193.39,57858.3,56871.68,56950.19,2597898.7370436853
857,56991.21,57351.11,56881.73,57193.39,3791267.320113581
857,56819.7,57132.47,56713.27,56991.21,1778660.995645965
857,57097.97,57174.7,56779.75,56819.7,2820283.7282290705
857,57404.47,57450.73,57008.43,57097.97,4402045.031418656
857,57313.4,57446.67,57021.92,57404.47,5006027.228586654
857,57034.77,57430.89,56832.07,57313.4,4272746.03363775
857,57614.35,57631.62,56985.0,57034.77,2195784.712835936
857,56936.02,57717.06,56709.61,57614.35,2428046.6120936647
858,57340.62,57450.0,56817.9,56936.02,3759783.790386885
858,57137.77,57565.71,57062.79,57340.62,1308573.0776032978
858,57469.65,57799.21,56900.0,57137.77,3157630.3542384133
858,57642.0,57806.24,57244.02,57469.65,3459749.3248942373
858,58373.27,58402.62,57457.41,57642.0,2621560.6244145394
858,57440.79,58397.4,57281.03,58373.27,3538127.414360566
858,56818.3,57639.57,56550.1,57440.79,2070603.7409124663
858,57266.33,57761.58,56603.44,56818.3,8986235.771331526
858,58418.99,59226.98,57260.87,57266.33,9565522.330309618
858,58379.81,58607.08,58108.99,58418.99,7003152.607431789
858,57872.3,58393.39,57682.0,58379.81,4294517.820351329
858,57698.29,58341.54,57667.52,57872.3,1944007.4905779196
858,57186.57,57744.79,56975.26,57698.29,1345596.0612414556
858,56778.08,57280.38,56637.05,57186.57,1256467.8139654172
858,56850.02,56969.36,56373.36,56778.08,2511023.367547791
858,56536.35,57414.98,56292.81,56850.02,1915119.3051147813
858,56587.48,56819.75,56266.99,56536.35,1373981.6726931368
858,56300.0,56613.11,55930.25,56587.48,3914736.887733304
858,57271.1,57339.31,56299.99,56300.0,5300198.85359449
858,57163.87,57372.7,57056.53,57271.1,2025586.9775732867
858,57420.4,57466.34,56852.99,57163.87,2088364.25012414
858,57417.92,57591.52,57319.33,57420.4,1155941.234230973
858,57762.3,57839.38,57114.73,57417.92,3701439.718638028
858,57841.78,58013.56,57600.0,57762.3,1869767.9407264532
859,58118.54,58136.75,57746.84,57841.78,1805254.859735594
859,58324.85,58465.1,58095.68,58118.54,1305053.6664384117
859,58070.18,58449.68,58009.94,58324.85,2326941.198297504
859,57919.26,58317.06,57779.97,58070.18,5536915.094622231
859,58704.74,58727.48,57819.27,57919.26,3413765.162688628
859,58653.11,58903.31,58547.96,58704.74,2582292.322129497
859,57509.01,58826.84,57485.12,58653.11,5717699.477743946
859,57163.3,57535.2,57060.5,57509.01,4050322.902449081
859,57079.72,57174.09,56845.1,57163.3,4583170.218263744
859,57349.45,57450.9,56973.19,57079.72,2514409.884892586
859,56967.86,57541.27,56924.87,57349.45,2040129.8692142116
859,56950.7,57163.89,56899.37,56967.86,765850.8203114542
859,57237.4,57347.42,56928.2,56950.7,670796.5431046712
859,56933.17,57440.49,56870.01,57237.4,1677324.5384202595
859,57312.79,57458.86,56734.49,56933.17,1805053.950763852
859,57566.39,57669.43,57286.6,57312.79,904984.7284596676
859,57485.47,57741.33,57458.5,57566.39,584659.3362810242
859,57399.98,57566.31,57393.83,57485.47,1674286.8291645146
859,57306.62,57455.02,57284.21,57399.98,5389397.092725057
859,57400.61,57709.41,57299.0,57306.62,2796202.878569515
859,57359.53,57455.07,57245.55,57400.61,1972114.900603652
859,57684.12,57770.91,57351.62,57359.53,2086278.1782356568
859,57815.97,58265.2,57576.45,57684.12,3697407.670126184
859,57335.37,57999.0,57187.77,57815.97,4542487.486845146
860,56076.09,57469.36,56076.09,57335.37,4707480.61970746
860,56356.18,56764.59,56069.49,56076.09,2003763.0524823535
860,54962.38,56440.62,54879.99,56356.18,5553183.926714085
860,54659.27,55183.6,54659.27,54962.38,3276045.318780399
860,54137.82,54923.18,54096.24,54659.27,2183110.011295389
860,53940.57,54201.0,53333.33,54137.82,4396236.918121634
860,54233.11,54310.19,53811.38,53940.57,1977826.2609338944
860,54334.77,54389.56,53998.0,54233.11,1004693.5438175004
860,54390.47,54481.46,54218.1,54334.77,529168.188587641
860,54337.49,54569.31,54094.43,54390.47,657731.4280470781
860,54385.72,54440.13,54259.96,54337.49,364041.3098672273
860,54530.68,54671.03,54322.78,54385.72,552470.2699353318
860,54769.28,54891.29,54497.43,54530.68,592262.5776644576
860,54361.53,54942.25,54224.13,54769.28,408493.334107274
860,54429.28,54491.15,54189.87,54361.53,567882.3348192741
860,54566.94,54712.21,54284.29,54429.28,449764.4564461128
860,54527.74,54659.73,54439.52,54566.94,304500.3011672698
860,54425.59,54619.24,54236.42,54527.74,1006565.94307893
860,54082.35,54425.59,54031.36,54425.59,642843.7391632784
860,54161.85,54244.36,53981.71,54082.35,728203.4781328368
860,54384.68,54491.24,54071.82,54161.85,1076131.21888203
860,54280.19,54408.72,53739.8,54384.68,5193658.431156984
860,54734.44,54766.43,54145.03,54280.19,661182.1964934417
860,54784.01,54855.87,54328.93,54734.44,1044709.8005662664
861,54917.73,54932.33,54411.88,54784.01,771522.354906925
861,54628.34,55000.0,54575.4,54917.73,1131936.229295807
861,54304.91,54725.51,54051.45,54628.34,1350543.3717428297
861,54990.16,55104.01,54193.73,54304.91,1700683.4814427795
861,55027.64,55050.45,54888.0,54990.16,774273.5333023015
861,54953.44,55080.67,54722.77,55027.64,1171134.153749999
861,54960.43,55150.89,54888.01,54953.44,1189438.8670743871
861,54948.43,55254.34,54869.55,54960.43,930726.514531834
861,54757.46,55049.41,54682.14,54948.43,1484199.4033053068
861,55061.06,55264.87,54745.96,54757.46,728722.5105734252
861,54770.07,55238.03,54697.41,55061.06,794232.3675415943
861,54645.2,54872.34,54540.0,54770.07,1627110.4888160038
861,54763.3,54991.29,54552.02,54645.2,654215.346055443
861,54633.54,54921.96,54357.28,54763.3,710275.4817846231
861,55101.93,55210.0,54612.9,54633.54,801864.7656332602
861,54429.42,55320.8,54429.42,55101.93,1976950.1599314895
861,54281.99,54484.0,54268.43,54429.42,396345.9493449151
861,54314.99,54519.23,54259.96,54281.99,1224461.970104194
861,54523.88,54592.29,54301.0,54314.99,704120.0734813372
861,54409.03,54634.76,54315.98,54523.88,2314309.9413234945
861,54389.78,54646.02,54324.34,54409.03,595731.7876259985
861,54190.54,54561.59,54158.34,54389.78,2038318.3003943488
861,54110.8,54365.14,53926.96,54190.54,4518739.74448239
861,53810.03,54650.47,53637.84,54110.8,5014806.561319235
862,54100.0,54231.51,53555.0,53810.03,2727387.575749417
862,54011.31,54430.38,53776.28,54100.0,4791877.26303933
862,54571.55,54613.47,54011.0,54011.31,3209628.341553865
862,54384.57,54665.0,54231.63,54571.55,3524096.4908651127
862,54110.15,54498.0,54017.93,54384.57,3825447.096786149
862,54273.36,54392.11,53979.0,54110.15,4612366.172653292
862,54320.86,54681.14,54215.57,54273.36,7008005.862790378
862,54381.51,54604.76,54018.0,54320.86,8306041.094342249
862,54679.44,54684.88,54257.0,54381.51,27568500.512159083
862,54613.05,54914.44,54325.0,54679.44,7332051.821940609
862,54326.17,54653.73,54000.65,54613.05,5125198.156708488
862,53750.05,54409.16,53529.0,54326.17,7599589.437879181
862,54398.58,54848.06,53734.04,53750.05,7232032.880856189
862,54915.61,54941.17,54368.46,54398.58,6710461.32286708
862,55247.01,55500.0,54508.81,54915.61,10305500.285280488
862,56993.79,56993.79,54414.37,55247.01,16021798.917425267
862,57648.78,57676.76,56656.81,56993.79,7293649.40273537
862,57871.84,57948.32,57483.31,57648.78,2971034.138940744
862,57825.86,57890.09,57525.45,57871.84,2368529.0982693126
862,57952.35,58043.76,57716.06,57825.86,2773136.409304055
862,58258.62,58258.9,57907.03,57952.35,3275685.4059840967
862,58666.3,58666.3,58190.94,58258.62,2005052.211817073
862,58760.29,58926.25,58627.29,58666.3,791351.5607743663
862,58977.69,59195.57,58711.18,58760.29,1346980.762561685
863,58935.08,59350.97,58845.75,58977.69,863422.2866402862
863,58864.45,58936.09,58595.02,58935.08,676266.9338403088
863,58911.77,59079.56,58760.88,58864.45,1071495.394415741
863,58933.41,59130.51,58650.82,58911.77,2040263.826442784
863,59148.42,59305.44,58762.33,58933.41,1308812.794795051
863,59211.22,59275.35,59070.81,59148.42,778263.9676893657
863,59038.42,59307.86,59034.55,59211.22,1568922.3655817977
863,59104.35,59476.65,58900.0,59038.42,4136407.370694847
863,58765.62,59177.98,58648.71,59104.35,3619691.195207758
863,58588.28,58816.65,58520.0,58765.62,1482738.6816775391
863,58719.41,58881.93,58454.79,58588.28,2432205.825107364
863,58038.68,58740.0,57980.59,58719.41,1844429.212271504
863,58040.6,58114.15,57904.5,58038.68,358033.1079104048
863,57827.12,58487.0,57795.76,58040.6,2106955.5535754617
863,57634.49,57827.12,57389.25,57827.12,535767.5138272878
863,57688.59,57948.32,57634.49,57634.49,570789.4064124075
863,57296.11,57734.23,57295.21,57688.59,958870.1085993778
863,57159.3,57383.78,57117.16,57296.11,611166.72470693
863,57283.27,57320.56,57051.76,57159.3,764410.2749358874
863,57756.25,57834.97,57145.47,57283.27,1664777.3952178652
863,57751.23,57809.9,57616.56,57756.25,655068.2838697206
863,57765.16,57887.8,57538.15,57751.23,1190946.9525156608
863,58028.14,58272.71,57750.0,57765.16,1624072.6674352323
863,57170.31,58276.58,57145.47,58028.14,2929079.3875179403
864,57029.3,57259.48,56959.73,57170.31,2026236.5204386543
864,57350.61,57455.58,56889.56,57029.3,1637340.0306382042
864,57443.15,57500.0,57185.64,57350.61,3426874.073374312
864,56869.38,57485.0,56757.54,57443.15,4774350.6061892565
864,56813.7,56901.96,56611.44,56869.38,1770673.0174805725
864,56548.44,57118.47,56546.9,56813.7,4708650.854775328
864,56652.0,56795.86,56500.45,56548.44,1643989.1556474534
864,56774.88,56902.17,56599.76,56652.0,2983330.871349201
864,56153.97,57200.55,56121.0,56774.88,8019707.738564428
864,56055.11,56334.47,55899.0,56153.97,5950284.082248104
864,56474.02,56887.51,56055.11,56055.11,2420290.52248023
864,56651.4,56758.14,56441.6,56474.02,1357922.0237715335
864,56458.02,56774.95,56359.0,56651.4,1544484.0414681311
864,56707.64,56883.8,56445.01,56458.02,1184505.4774203058
864,56884.46,57008.89,56690.47,56707.64,1755073.6577543109
864,56535.71,57400.0,56427.25,56884.46,4800569.808489467
864,56608.78,56725.24,56409.28,56535.71,1223018.270337603
864,56623.43,56746.9,56252.11,56608.78,1013020.9785803178
864,56592.52,56807.38,56511.15,56623.43,2820618.750978012
864,56423.5,56781.62,56370.75,56592.52,1384800.4827034404
864,56254.29,56500.84,56246.2,56423.5,4699074.434972764
864,57043.48,57133.63,56172.6,56254.29,4785721.106714382
864,57533.25,57577.33,57043.48,57043.48,3604915.691936432
864,57575.48,57742.69,57452.79,57533.25,1979161.0798469845
865,57595.24,57762.42,57486.45,57575.48,1298503.692594266
865,57705.63,57746.97,57470.03,57595.24,1134680.4455268334
865,57882.26,57882.26,57544.04,57705.63,5563883.270956578
865,57782.07,57882.26,57390.12,57882.26,5113484.008621956
865,57446.16,57842.31,57217.96,57782.07,5691166.49320298
865,57269.79,57579.61,57139.64,57446.16,3817651.899626216
865,57474.65,57700.43,57250.0,57269.79,4166457.70139928
865,56893.57,57600.0,56893.57,57474.65,5794672.239699731
865,57708.16,57769.15,56867.49,56893.57,6607515.396550391
865,56786.02,57708.16,56621.09,57708.16,6777530.74316961
865,56330.0,56929.14,56330.0,56786.02,2705830.434269315
865,56109.34,56462.09,56109.34,56330.0,1488480.0414263129
865,56368.22,56573.48,55980.62,56109.34,2145988.848472834
865,56630.84,57708.16,56303.26,56368.22,9781848.121137954
865,56280.97,57371.47,55384.0,56630.84,6754400.4947303785
865,56031.71,56416.06,55747.41,56280.97,1239872.909060341
865,56394.31,56409.17,55875.86,56031.71,1415646.3857776986
865,56559.92,56647.03,56223.67,56394.31,990262.1185576402
865,56820.49,56897.0,56387.87,56559.92,1635582.0099011636
865,56975.38,57059.2,56800.01,56820.49,1182231.1524335048
865,56939.69,57259.88,56835.38,56975.38,2173973.935152518
865,56881.25,56987.99,56646.81,56939.69,1502623.849520166
865,56631.67,56966.07,56489.77,56881.25,1946630.023889576
865,56353.23,56854.83,56020.0,56631.67,1448599.857903958
866,56751.28,56751.28,56254.87,56353.23,2921271.1711176573
866,56282.74,56751.34,56073.06,56751.28,2528376.154377251
866,55902.67,56457.2,55648.53,56282.74,3308006.9569596443
866,56014.49,56395.34,55743.45,55902.67,5933362.025797591
866,56517.31,57109.1,55778.16,56014.49,9737378.075360166
866,57446.15,57467.69,56471.69,56517.31,7195490.053205769
866,57782.95,57801.45,57341.16,57446.15,2567731.335816162
866,58231.35,58307.63,57659.86,57782.95,5385835.296238425
866,58293.12,58485.07,58002.01,58231.35,3284911.5817138
866,58935.61,59063.63,58218.88,58293.12,6335258.908703248
866,57233.75,59581.52,56652.0,58935.61,14190616.120375125
866,57240.45,58073.89,57120.46,57233.75,2899087.93472752
866,57375.63,57582.2,57232.78,57240.45,715845.7057794781
866,57215.01,57440.77,57043.47,57375.63,660168.6006784675
866,57418.79,57879.99,57192.0,57215.01,926839.7963180046
866,57334.59,57614.54,57308.4,57418.79,382995.6176617624
866,57365.86,57779.96,57314.47,57334.59,870367.325164631
866,57494.8,57516.97,57120.45,57365.86,740946.672620532
866,57116.32,57494.8,56836.8,57494.8,2602723.691182628
866,57440.38,57570.08,57100.0,57116.32,1646475.252396835
866,57746.31,57847.06,57049.07,57440.38,3345513.441939572
866,58099.23,58156.02,57392.84,57746.31,3094529.677400292
866,58179.93,58291.18,57741.16,58099.23,2292213.500330698
866,58668.83,58788.99,58059.43,58179.93,3155218.650403535
867,59135.91,59298.01,58591.27,58668.83,2144038.6510715755
867,59532.17,59562.69,58960.99,59135.91,1388903.423043748
867,59672.86,59723.71,59434.91,59532.17,948616.990153054
867,59362.75,59743.25,59334.16,59672.86,1603349.5178821092
867,59501.25,59623.93,59273.94,59362.75,725781.7719168406
867,59511.02,59600.0,59351.18,59501.25,1100772.5676696417
867,59919.45,60061.89,59494.37,59511.02,2461921.6349691404
867,59286.74,59999.99,59200.53,59919.45,3272553.630382447
867,58969.63,59315.78,58868.4,59286.74,890411.4053182158
867,58893.7,59083.91,58765.53,58969.63,538998.8639924383
867,59116.51,59130.66,58872.7,58893.7,281911.5019927611
867,58770.56,59329.65,58723.85,59116.51,1375823.5026916992
867,58865.06,59380.29,58607.83,58770.56,2131140.8594731246
867,58939.77,59002.83,58557.45,58865.06,699448.3125936658
867,58793.61,58998.23,58766.32,58939.77,555014.0630751586
867,59041.85,59138.09,58720.58,58793.61,1021957.8609947222
867,59250.73,59262.33,59031.86,59041.85,291160.8699879048
867,59062.65,59262.32,58915.16,59250.73,827477.4437273325
867,58657.15,59062.65,58627.58,59062.65,1519109.6743377363
867,58741.06,58993.4,58635.88,58657.15,2507186.080629603
867,59106.25,59232.82,58623.82,58741.06,2333609.1251185443
867,59377.6,59400.0,58774.16,59106.25,3784389.402455322
867,59411.05,59489.17,59307.58,59377.6,644252.4436935551
867,59770.47,59810.94,59365.59,59411.05,1927421.0863630811
868,59760.36,59886.11,59566.58,59770.47,2090738.436944254
868,59668.35,59765.67,59563.64,59760.36,1129239.9306060048
868,59474.04,59693.71,59426.97,59668.35,1643822.3155633989
868,59478.54,59600.41,59367.08,59474.04,2743436.2679620325
868,59470.81,59557.59,59295.86,59478.54,2502108.9715729747
868,57975.65,59688.76,57898.34,59470.81,8063206.517987786
868,57840.89,58012.92,57667.86,57975.65,1263656.7958251848
868,57672.63,57941.92,57442.0,57840.89,2879323.4985009884
868,58416.84,58476.31,57566.61,57672.63,5027430.309143958
868,58532.93,58752.65,58395.0,58416.84,1000701.8228391184
868,58630.59,58729.71,58448.56,58532.93,1586270.7895804364
868,58686.91,58876.7,58544.01,58630.59,695206.8826390958
868,58542.84,58719.15,58476.7,58686.91,509747.8510800465
868,58559.74,58815.4,58437.1,58542.84,705120.0789988047
868,58541.91,58701.02,58458.53,58559.74,390656.7284961433
868,58467.47,58701.28,58408.43,58541.91,333920.1168957266
868,58711.13,58760.1,58425.87,58467.47,839593.2774549561
868,58497.03,58877.84,58396.82,58711.13,1311487.8182860462
868,58568.65,58663.5,58287.46,58497.03,1642084.618978874
868,58596.83,58638.18,58436.11,58568.65,751694.9835588861
868,58853.96,58897.31,58520.43,58596.83,1355525.2115982997
868,58883.87,59042.0,58819.42,58853.96,2628725.118489732
868,58305.33,58929.77,58256.7,58883.87,2954417.675886539
868,58121.99,58646.12,58010.07,58305.33,6261589.555434799
869,57835.9,58257.6,57787.2,58121.99,2477341.9579328024
869,57866.87,58037.84,57768.51,57835.9,1858441.4787919207
869,57837.71,57974.78,57594.22,57866.87,5569013.998806119
869,58118.19,58190.83,57771.47,57837.71,7936741.864306073
869,57963.4,58181.8,57770.27,58118.19,3878735.527350742
869,58058.82,58146.29,57802.99,57963.4,4393829.957795928
869,58239.82,58400.0,58029.44,58058.82,5267808.75079414
869,57949.19,58300.45,57819.94,58239.82,5851746.710144826
869,58040.18,58242.7,57698.87,57949.19,4211855.054999978
869,57661.64,58127.93,57600.0,58040.18,6020498.844074172
869,56926.36,57750.94,56770.01,57661.64,5795484.677393302
869,57047.02,57386.99,56924.97,56926.36,3175174.073326665
869,56913.85,57200.07,56542.51,57047.02,2193476.006465074
869,57060.75,57086.89,56754.17,56913.85,1685747.3180988848
869,57068.53,57531.63,57011.47,57060.75,1515117.7349936073
869,56049.35,57401.0,56040.77,57068.53,4054651.003721809
869,56318.44,56449.99,55908.27,56049.35,1478349.3202545445
869,56444.99,56479.05,56153.87,56318.44,1189541.851631996
869,56284.64,56518.81,56067.0,56444.99,1606779.2850239074
869,55911.16,56321.13,55856.95,56284.64,2332943.973365934
869,56085.4,56230.3,55647.73,55911.16,6399608.170173496
869,56695.74,56959.63,53760.0,56085.4,43696544.936606646
869,57518.29,57528.13,56638.07,56695.74,6800876.420341535
869,56911.87,57572.54,56697.75,57518.29,4530057.570265785
870,56605.29,57014.16,56500.0,56911.87,8244430.977325348
870,57593.02,57673.78,56525.0,56605.29,8081577.28758381
870,57992.94,58274.17,57426.92,57593.02,3960366.012782585
870,57948.73,58535.29,57600.0,57992.94,7958618.713614818
870,58036.07,58339.32,57784.02,57948.73,4720746.42533851
870,57557.99,58079.51,57518.56,58036.07,5822926.985738247
870,57317.0,58132.43,56609.49,57557.99,25189381.089315627
870,58090.56,58489.77,57200.0,57317.0,22448834.939994063
870,58921.68,59273.01,57688.88,58090.56,27099336.784663767
870,59215.03,59317.36,58790.3,58921.68,7761088.847258495
870,59126.38,59763.59,58789.5,59215.03,6057117.828843871
870,59216.12,59935.17,59019.38,59126.38,6901715.671825893
870,59817.9,59963.34,59172.35,59216.12,3406040.772685956
870,59331.55,59840.51,59019.95,59817.9,4853062.392728868
870,59667.75,59745.36,59011.91,59331.55,8003591.038041927
870,59756.5,59839.64,59491.28,59667.75,2125031.0414866875
870,59823.5,59880.36,59524.42,59756.5,4615138.230112029
870,59821.73,60046.41,59597.2,59823.5,3216480.543794217
870,59710.78,59931.97,59580.0,59821.73,5333081.53291436
870,59885.21,60106.3,59671.02,59710.78,3313038.650430348
870,60660.13,60692.96,59875.6,59885.21,6119998.536500345
870,60606.99,60770.95,60421.46,60660.13,2757656.7185765025
870,60516.28,60976.25,60110.22,60606.99,5379325.327482842
870,60355.33,60745.0,60143.01,60516.28,4259525.216353419
871,59985.41,60487.19,59812.68,60355.33,3007553.932361426
871,60124.05,60133.45,59671.77,59985.41,3215860.9468029053
871,60432.1,60436.96,59800.0,60124.05,4433983.454790212
871,60250.97,60608.35,60057.57,60432.1,4300383.086491058
871,60485.27,60691.3,60122.29,60250.97,3755255.125013832
871,60261.29,60655.21,60227.57,60485.27,3341263.5659649526
871,60442.88,60497.99,60021.67,60261.29,3887496.724257964
871,59651.4,60471.09,59454.39,60442.88,4944511.6333078565
871,59662.71,59820.48,59381.03,59651.4,4854788.285862691
871,60134.59,60340.5,59620.45,59662.71,6615704.402033432
871,60500.01,60615.7,60118.2,60134.59,1864504.7678700588
871,60824.38,60831.3,60451.42,60500.01,3002800.0249121008
871,60512.66,60831.3,60351.44,60824.38,5686938.290358023
871,58933.1,60601.06,58434.8,60512.66,10325265.396161428
871,59593.62,59593.62,58828.45,58933.1,4245141.185670777
871,59729.52,59992.34,59573.97,59593.62,4033755.479206416
871,59623.39,60127.47,59368.51,59729.52,4072984.238620546
871,59619.8,59806.37,59330.79,59623.39,2473934.13041467
871,59420.72,59856.0,59299.37,59619.8,5116171.555795072
871,59050.45,59517.82,58628.91,59420.72,6152905.675614579
871,59411.79,59791.3,58573.0,59050.45,8708681.240133082
871,59378.52,59746.75,59087.79,59411.79,4748512.431454458
871,59769.21,60290.18,59250.0,59378.52,8473923.891507756
871,60121.66,60453.83,59524.79,59769.21,8527526.187878663
872,60627.51,60699.77,60098.0,60121.66,3512881.0979824658
872,60498.53,61190.21,60418.36,60627.51,3253978.012986895
872,59754.0,60956.15,59693.31,60498.53,9391440.8378406
872,60285.7,60285.7,59158.2,59754.0,9052952.662775133
872,59968.68,60643.98,59817.9,60285.7,11261939.274336863
872,60513.89,60676.76,59968.68,59968.68,4082536.409737277
872,60681.05,60872.06,60272.22,60513.89,5564605.931341025
872,60733.76,60965.99,60413.04,60681.05,5795732.192942097
872,60953.41,61123.34,60626.65,60733.76,4953040.997871314
872,60582.87,61406.96,60518.91,60953.41,6164131.836791764
872,60080.66,60782.1,60055.36,60582.87,4428277.347396321
872,60618.34,60894.28,60057.88,60080.66,9099503.05345518
872,60243.64,60672.33,60127.89,60618.34,4206878.387144985
872,60218.38,60349.43,58614.21,60243.64,26261920.054138813
872,61021.8,61281.19,60186.48,60218.38,3939653.517047468
872,60828.69,61047.48,60621.89,61021.8,1961967.4669466864
872,60887.78,61072.32,60468.75,60828.69,2637401.7936036303
872,60984.46,61025.29,60330.94,60887.78,4706209.971807674
872,61255.84,61464.05,60837.48,60984.46,5487252.025138172
872,60944.13,61558.53,60406.29,61255.84,7991154.858711712
872,61670.92,61853.78,60503.0,60944.13,13076604.856703129
872,62153.93,62262.94,61551.37,61670.92,4428220.638342614
872,62562.69,62634.36,61082.67,62153.93,25843261.00865096
872,63623.17,63623.17,62515.0,62562.69,8194485.461061862
873,63950.59,63999.02,63498.55,63623.17,2422014.502476463
873,63923.33,64034.3,63448.86,63950.59,2950530.911644986
873,63907.14,64025.97,63363.0,63923.33,5396525.727699344
873,64259.4,64259.4,63806.48,63907.14,3827877.8989842487
873,63824.59,64313.71,63666.0,64259.4,5312088.664298647
873,64037.89,64175.46,63650.0,63824.59,4594601.096670005
873,64255.83,64433.61,64034.87,64037.89,2634580.90062055
873,64325.39,64431.78,63915.56,64255.83,5836577.385718327
873,64877.86,64899.22,64250.0,64325.39,7171044.245130287
873,65514.45,65514.5,64777.0,64877.86,4946016.580779613
873,65694.27,65792.91,65389.99,65514.45,2576705.6065093386
873,65713.8,65949.21,65568.86,65694.27,1292699.9240171243
873,65978.99,65978.99,65660.99,65713.8,568837.5261910715
873,65996.67,66070.59,65761.07,65978.99,406030.95006413
873,65751.13,66340.74,65716.91,65996.67,3536935.1605816777
873,65626.25,65851.26,65272.03,65751.13,3533165.625365862
873,65711.38,65767.05,65527.58,65626.25,549159.92816487
873,65732.3,65856.74,65647.91,65711.38,621826.6347351046
873,65809.31,65931.22,65729.55,65732.3,1189439.8572419975
873,65744.18,65875.88,65733.27,65809.31,2481810.711928982
873,65709.43,65880.96,65621.44,65744.18,1253041.8175283184
873,65922.07,65967.27,65681.65,65709.43,1086778.9099317803
873,65875.89,65944.01,65543.97,65922.07,1823009.0808986616
873,65499.99,66200.0,65499.99,65875.89,4628114.43190198
874,64527.8,65499.99,64364.32,65499.99,6327934.190363629
874,64328.36,64844.9,64311.85,64527.8,1905912.7737775529
874,64245.7,64477.66,64080.28,64328.36,1128431.6345231535
874,64177.09,64394.08,64080.29,64245.7,762803.1135239241
874,64013.0,64207.0,63901.66,64177.09,895346.8088326439
874,64205.6,64449.78,63868.0,64013.0,1803610.7125557452
874,63725.26,64240.41,63641.36,64205.6,1961451.995357583
874,64107.39,64208.56,63602.2,63725.26,3056025.0556421103
874,64373.57,64373.57,64050.55,64107.39,1081559.8115578408
874,64677.42,64677.42,64191.05,64373.57,771546.79461108
874,64617.91,64794.9,64533.43,64677.42,212056.81212908632
874,64498.62,64726.35,64278.42,64617.91,553891.2966469069
874,64499.88,64508.86,64240.73,64498.62,187512.8778139298
874,64274.64,64499.88,64217.8,64499.88,574472.3290137831
874,64342.73,64394.09,64103.1,64274.64,542261.8303264861
874,64671.97,64781.75,64000.0,64342.73,1730507.5722016012
874,64817.84,64901.98,64579.77,64671.97,397778.45469484496
874,64929.76,65171.82,64745.81,64817.84,898791.306776927
874,64743.14,64969.87,64500.0,64929.76,416626.47822312353
874,64673.28,65011.75,64657.72,64743.14,292134.1063260178
874,64675.0,64852.12,64560.11,64673.28,1099370.7658669478
874,64811.1,64951.6,64656.34,64675.0,456132.2889803225
874,65000.46,65102.38,64663.33,64811.1,503488.4632254581
874,64417.21,65338.87,64417.21,65000.46,1964551.8242687515
875,64260.23,64541.18,64260.06,64417.21,769506.1854923905
875,64349.05,64458.91,64137.37,64260.23,483538.0241142505
875,64383.86,64405.5,64134.97,64349.05,519477.13442235056
875,63960.02,64431.67,63953.64,64383.86,950230.9204479236
875,64147.99,64212.99,63867.46,63960.02,1025908.0411268284
875,64679.0,64717.72,63938.87,64147.99,2317309.991338391
875,64646.24,64706.28,64545.27,64679.0,811680.0540494015
875,64696.64,64986.86,64625.81,64646.24,1313680.2820142473
875,64713.46,64785.56,64546.55,64696.64,1293137.7817507968
875,63614.44,64809.93,63606.7,64713.46,1652450.6536144596
875,63528.59,63774.39,63510.41,63614.44,531683.3476221553
875,63614.94,63803.6,63458.54,63528.59,592306.1448952241
875,63746.46,63802.23,63538.39,63614.94,263404.12820047844
875,63490.51,63746.46,63427.51,63746.46,490179.042986025
875,63831.85,63876.57,63409.49,63490.51,297405.871748546
875,64035.42,64084.41,63771.43,63831.85,266234.7172022753
875,63873.52,64122.17,63739.03,64035.42,316447.9412148685
875,63619.87,63879.11,63605.6,63873.52,218481.7477419004
875,63689.36,63842.89,63540.1,63619.87,546093.1306491474
875,63805.12,63945.25,63600.0,63689.36,1260471.8518280229
875,63739.88,63901.12,63593.92,63805.12,1305073.669712934
875,63920.0,64087.96,63625.89,63739.88,762995.9022857589
875,64382.83,64439.93,63880.0,63920.0,1395271.008284944
875,64154.0,64475.9,64154.0,64382.83,1028020.8464009984
876,63973.84,64394.09,63865.99,64154.0,1560549.093254052
876,64125.16,64222.51,63761.6,63973.84,3358867.5545703447
876,64158.8,64505.58,64012.45,64125.16,3124164.769462662
876,63864.86,64393.15,63864.86,64158.8,3127475.990649915
876,63922.19,63930.0,63580.44,63864.86,2313447.763550872
876,63192.24,64012.24,63192.24,63922.19,924915.9105638932
876,63192.24,63192.24,63192.24,63192.24,0.0
876,63192.24,63192.24,63192.24,63192.24,0.0
