day,market-price,hash-rate,fees-usd-per-transaction
1171,61731.29,140175299.14944655,2.490990827166171
1172,62954.86,153966937.6477702,2.35957479711077
1173,63293.22,145353402.67446837,2.5324347890831387
1174,64838.81,152890245.77610743,2.7653898852290024
1175,63584.25,169070703.34607086,2.4716599794755676
1176,58133.02,163435013.23453516,3.3513847722884273
1177,57578.22,176960669.50222084,1.954473359411793
1178,54801.15,155225116.619112,1.5098996889863265
1179,57229.76,172098304.91522342,1.9978335685151811
1180,49380.43,190973602.87366727,1.9234508577822684
1181,47659.68,173208616.55983782,2.351635804490865
1182,46757.09,178007627.4567432,3.4111680993783997
1183,46173.51,153952542.66529143,2.3054355976140393
1184,48934.57,178007627.4567432,2.6692770479670203
1185,50470.89,161682278.52670813,1.5604664449104628
1186,46408.87,143583516.00506175,1.6701501812565434
1187,47327.87,168921783.5353667,1.5176898226358293
1188,43120.63,168921783.5353667,1.7248739328313072
1189,41849,191422128.4364691,1.4966967161360418
1190,43099.37,201114388.10413846,2.0180465253649285
1191,42381.48,209595115.3133491,1.6754618864912654
1192,35071.43,186746029.1281284,1.9481381809597438
1193,36823.5,173501629.89918315,3.3384540167869465
1194,37918.62,189394908.97391748,1.9068790196784127
1195,37092.4,172445464.54596007,1.4573484881825034
1196,43834.02,204326154.12338364,1.3203451264498163
1197,42401.27,248110330.00696588,1.2033402731505094
1198,44536.2,206979740.54057044,4.471351581439927
1199,40115.05,200196675.81507933,1.78337931973625
1200,37291.48,183513619.49715608,1.7674355071120613
1201,37704.56,214099222.7466821,1.5414436085754752
1202,42464.4,190365286.64550212,1.6604875282007732
1203,38032.5,202691096.5721893,1.7350485133462785
1204,38741.04,213647372.0625779,1.5779794588276865
1205,39320.82,212277837.6262793,1.93400451305947
1206,42222.32,210160951.25482893,2.143880839134742
1207,42905.06,195149454.73662692,1.619750285926272
1208,46858.53,216984358.7631026,1.5586888460444703
1209,45539.22,200371606.28467658,1.3993108889802168
1210,46611.26,206055907.17218518,1.4095780862242417
1211,42278.94,217424508.94720227,1.3856795303097564
1212,40102.2,198950531.06279945,1.5102990682936583
1213,40388.78,231514552.3256366,1.280824478187918
1214,41375.79,237127026.3214096,2.7221965351803497
1215,39465.57,227305196.82880685,2.2902910535469765
1216,39770.04,222163205.20796743,3.5353473588210145
1217,38510.65,222163205.20796743,2.0541225473544937
1218,36013.03,211795588.96492898,1.567418126308507
1219,31003.93,225257597.8912952,2.004478262640664
1220,30074.61,189527082.3637104,1.3976574353677453
1221,28680.97,189527082.3637104,2.218318938971079
1222,30278.94,248560108.0179809,1.4765413556033977
1223,29193.92,205096744.96660265,1.5297291392462056
1224,31715.58,216986411.34147817,2.0373799062329563
1225,29681.76,206582953.2634621,1.625479654868934
1226,31117.83,266405768.7361438,1.3455606542012026
1227,28344.5,191184617.31646615,1.318371347036837
1228,22550.79,179141491.81621632,1.1739283349718186
1229,20540.38,198711570.75412232,1.104625165070075
1230,21088.3,189622396.21199957,1.8491094107593524
1231,20702.23,214611394.16241816,1.2484983704713204
1232,19226.7,202851865.7151624,1.6844679576971644
1233,20181.91,186682514.1001857,2.326399167566572
1234,21582.6,221726603.8502846,1.2087485291460323
1235,20223.69,179699992.6629758,1.294443986563361
1236,20774.23,189844347.0874986,1.3432075721074799
1237,23154.09,181711862.6387281,1.6798545187735383
1238,21300.72,220256803.19845834,2.0885403893479806
1239,23792,177582047.57875702,1.2161157315687547
1240,22981.77,199607727.89860287,1.4044969797364508
1241,22947.19,222690688.3419183,0.8246336069387135
1242,23959.92,196079851.3702425,0.9038145789014399
1243,24314.89,203082703.20489404,0.8737882663052219
1244,23193.99,250867150.78611156,1.3574341857135348
1245,21402.93,242410954.69219768,1.114576453809559
1246,20233.32,204358072.2695853,1.0978233795944883
1247,19793.02,219862688.89188153,1.2805156833276659
1248,19834.94,258699436.01770127,1.1383852120960882
1249,19280.08,195564454.60861945,0.9992899985375117
1250,21794.52,235601272.08754936,1.0614123236267963
1251,19694.69,203901883.4393143,1.1318848733991258
1252,19542.2,242133486.58418575,0.7347354301355634
1253,19280.58,232575585.79796788,0.5527990520800486
1254,19104.89,234283743.87934902,0.6901340844272648
1255,19314.69,244753784.95094424,0.7366848316324164
1256,20167.79,247871667.56178424,0.9263161103659419
1257,19441.88,281762541.4868823,0.875119114953268
1258,19383.33,276154660.02324307,1.3514187732663099
1259,19548.97,251371549.5083366,1.1118778807929552
1260,19171.34,240750216.43051958,1.329317278284085
1261,20101.27,283822315.2658024,1.4771206093696823
1262,20816.16,247200081.03795698,1.1974163030476088
1263,20153.99,300302320.6683329,2.3123753507342077
1264,20920.33,263186945.48747677,1.4904222770065427
1265,17550.23,244879481.2695022,1.7272215440272745
1266,16587.96,283256116.39382714,1.4059968522493294
1267,16683.22,268636445.8702748,1.5626329144821902
1268,16194.75,258991482.2471786,1.1366981915235674
1269,16453.47,249807387.13203046,0.6458571631079766
1270,17170.62,281033310.52353424,1.2940693882622083
1271,17117.57,268175577.36232677,1.1634354591398162
1272,17234.58,258748833.58216918,1.0687621130547302
1273,17206.87,280878668.0332757,1.673390459035465
1274,16637.6,234916704.1732852,0.8339336332358197
1275,16904.64,251387886.90897432,0.8952919939922753
1276,16838.1,247871972.40675086,0.5033456735426806
1277,16539.28,247871972.40675086,0.9637449481673204
1278,16613.71,274241331.1734265,0.7165382674219957
1279,16826.41,305064103.23047346,1.4196575555711577
1280,17192.07,286421296.9219445,1.3270872612008404
1281,19933.36,289810898.0689498,0.9946038528610108
1282,21145.18,261608422.14007932,1.4805184239158928
1283,22772.5,282163369.59394276,1.272898394574146
1284,23089.74,289637895.9408021,1.3151501008230075
1285,23755.85,269948142.5149194,1.756259548016865
1286,23454.41,260167412.7136542,1.9808994262349455
1287,22763.74,277772726.3559315,1.4672128456804827
1288,21638.55,291465748.0777028,1.4215247806536666
1289,22211.8,317275458.3617154,1.5944955339398508
1290,24641.94,315328983.1570423,1.3592362305389674
1291,24185.67,332847259.9991002,2.844395921958325
1292,23563.11,299630548.4861114,1.810109756774729
1293,23467.36,359556658.1833338,3.3106594077032847
1294,22410.62,353136003.57291716,2.4628013831718603
1295,20224.85,357219695.9219277,2.8990548783602197
1296,24767.46,318250274.5486265,2.314260775906402
1297,26975.39,320415242.4026988,2.025169057269978
1298,27306.32,398152679.74955547,2.5737646737140008
1299,27999.84,344632512.6727259,2.1510053638205267
1300,28033.06,328332326.2625294,2.680234482133253
1301,27802.23,377232885.49311894,1.9526677724130148
1302,27925.55,349935510.5526316,1.266947160742209
1303,30234.98,380882188.3566059,2.194880249832608
1304,30319.32,295183695.97636956,2.461444756262514
1305,28829.57,319313867.4340018,6.695870061442352
1306,27590.55,341432463.6274834,30.910220688423603
1307,29480.35,355961504.6329083,9.017496493170343
1308,28086.65,312374381.6166337,5.36717683427731
1309,29535.38,355568840.1119249,5.418682009632649
1310,27640.09,405682569.25521636,4.256440632164894
1311,26785.94,415228041.47298616,3.4451319528762627
1312,27398.27,344768089.144806,5.246908521986222
1313,26756.57,354690591.1309403,4.23720150199619
1314,26477.29,376858753.07662404,5.058448235796124
1315,27744.66,379321882.1817001,2.359256075462784
1316,27251.93,331093463.8956832,2.2258949585846843
1317,27243.64,343827827.89167106,3.5533305009126006
1318,25852.82,415140266.2692028,2.3520363470066026
1319,25127.04,385148460.1631553,2.573585268592743
1320,26337.08,369534333.3997841,2.3884510174267426
1321,29903.73,325294307.5702325,1.0496478500601865
1322,30266.7,364329624.47866035,1.1761344822061275
1323,30471.5,334845664.7949681,1.047095554991586
1324,30774.87,390233669.4978951,1.1355624945937632
1325,30214.55,425480581.581576,1.3685364086215024
1326,30391.64,321592673.51184636,1.473848312669759
1327,30240.28,364471696.6467593,1.1048975333177153
1328,29802.29,300153161.94439,2.023821456253706
1329,29178.42,369831574.5386234,2.5960123666427233
1330,29316.12,343365594.25571066,1.1344608748731977
1331,29683.61,400593193.2983291,0.9191268513398846
1332,29048.01,426605738.3177011,0.6315956362589638
1333,29565.82,330756213.4390739,1.1506866898479273
1334,29283.84,445348917.3077294,1.3354772206865047
1335,26662.05,362008769.0396163,1.6140165387860033
1336,26123.41,380936887.22817194,1.3689211529654954
1337,26049.42,378799106.9943814,1.4094662422881636
1338,27731.23,348384580.1554164,1.5855498067809284
1339,25869.09,436863203.68695074,1.2296729992761033
1340,25753.31,393005453.9397736,2.9391584828620747
1341,25832.82,427999090.2494795,3.0645038694959585
1342,26536.02,506061817.40190023,2.399710773766623
1343,26763.76,385677556.7313763,2.5730773014989508
1344,26581.86,442953295.78705144,4.739391083504521
1345,26212.82,445792739.99081457,2.2051989503961833
1346,26970.43,400361632.7306042,1.2192790047143378
1347,27797.56,401774935.7811363,1.8837664940419792
1348,27937.18,444516950.225938,1.7495069422585006
1349,26758.66,393226532.892176,1.9304311090769133
1350,28517.32,491483968.444345,1.447593784840588
1351,29682.6,455077748.5595787,3.92310930989883
1352,33902.65,436874638.6171956,7.167502461125683
1353,34090.68,415637677.0177486,6.07328126567592
1354,35440.51,447130946.6720681,18.689766110389634
1355,35048.35,394344654.35661566,10.352954883707891
1356,36696.25,478181706.85762835,5.895600476738059
1357,36497.35,443696225.37862045,6.585229724370977
1358,36624.3,479063315.80735093,5.77451534999368
1359,35808.95,456556985.5345224,27.37632057253666
1360,37800.94,492891191.48160595,9.441601938809521
1361,37867.37,452678810.6117344,25.105531283983666
1362,39976.04,523621012.2747674,25.23381335679847
1363,43298.7,456057010.69092655,22.74548615784964
1364,41238.31,481794448.2864064,12.9663674009282
1365,41934.71,508560806.52454,20.883903200577027
1366,42262.62,485140243.06617314,12.789096080950772
1367,43742.33,612085087.5512694,9.6503995433807
1368,43470.76,433112839.72926086,10.501998311920342
1369,42249.69,554813968.2482265,12.231324338091992
1370,44190.1,493963403.98874366,7.526995541577384
1371,46972.42,553078468.1633366,9.452924247204546
1372,42843.98,578549187.0919114,4.036065770194712
1373,43132.4,440279570.0510773,4.832019881965962
1374,41659.4,489551347.763542,12.563852858737281
1375,40068.49,632919956.7514365,8.390473536819442
1376,42030.81,545500073.2222326,8.056022137337834
1377,43061.16,676117474.0216229,5.481351627911824
1378,42653.29,638049611.833403,4.1509321761059805
1379,47134.54,570491417.639278,3.920740652141341
1380,49739.24,521699388.49907666,8.599459818027558
1381,51685.35,491572989.4556458,7.448635197030641
1382,51862.86,548449203.1116709,7.979236263644741
1383,51727.76,540324029.7322387,7.402078106258289
1384,61172.49,608054004.3789,8.28585733766398
1385,68377.67,658743347.9554589,6.413715763490421
1386,68306.9,642965064.1720946,4.813131372882636
1387,71489.22,631131351.3345715,5.929342593838303
1388,65303.67,609268716.2671757,6.195568200084009
1389,67857.18,500768807.8908293,4.809228696707734
1390,67226.33,550845688.6799122,4.809228696707734
1391,70754.69,595046224.9834774,4.809228696707734
1392,69701.3,611575286.7885739,4.809228696707734
